Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
36988,697.873,242.5012245,194.4981765,1.246804618,0.5972565102,37312,217.0128666,0.7621677313,0.9913164666,0.9543725082,0.8948939002,0.006556213489,0.002593695814,0.8008350926,0.9984848914,SEKER
36993,697.963,234.3538109,201.1927243,1.164822494,0.5128137221,37364,217.0275339,0.7773925104,0.9900706562,0.9542553756,0.9260678676,0.006335085311,0.002874110704,0.8576016953,0.9989537455,SEKER
36995,694.774,245.2067081,192.3369273,1.274881072,0.6202718805,37328,217.0334006,0.7412342216,0.9910790827,0.9630875752,0.8851038467,0.006628104016,0.002509261891,0.7834088194,0.9987530755,SEKER
37004,696.689,246.4741093,191.4056363,1.287705598,0.6300247924,37330,217.0597985,0.7907682445,0.9912670774,0.9580333538,0.8806596323,0.006660742334,0.002471352839,0.7755613879,0.9986947409,SEKER
37008,691.802,242.2470916,194.6144489,1.244753887,0.595477935,37288,217.0715299,0.7933459098,0.9924908818,0.971721592,0.8960748646,0.006545803384,0.002603274116,0.802950163,0.9994753362,SEKER
37027,698.113,245.1813265,192.4378701,1.274080442,0.6196480471,37328,217.1272452,0.7862694301,0.991936348,0.9547220201,0.8855782303,0.006621690294,0.0025122124,0.7842488019,0.9991960599,SEKER
37031,700.842,245.1397042,192.4627248,1.273699645,0.619350705,37423,217.138973,0.7645030761,0.9895251583,0.9474036716,0.8857764337,0.00661985105,0.002513763794,0.7845998905,0.999344602,SEKER
37039,690.695,236.0162492,200.0525001,1.179771555,0.5306009917,37324,217.1624265,0.7728534168,0.9923641625,0.9756554899,0.920116421,0.006372101008,0.002817302885,0.8466142281,0.9988113846,SEKER
37043,710.832,246.1208289,191.8970266,1.282567183,0.626170383,37450,217.1741524,0.7628923305,0.9891321762,0.9212597022,0.882388351,0.006644192665,0.002484626108,0.778609202,0.9986186111,SEKER
37047,710.523,249.1860379,189.4711605,1.315166051,0.6495015594,37442,217.1858776,0.7978077354,0.9894503499,0.922160738,0.8715812466,0.006726213672,0.002394318554,0.7596538694,0.9990709797,SEKER
37049,692.49,235.9526183,200.1860404,1.178666693,0.5293296059,37347,217.1917399,0.7838072269,0.9920207781,0.9708661107,0.9204887893,0.006368663615,0.002820344031,0.8472996113,0.9986838308,SEKER
37053,735.079,243.1193396,194.3774425,1.250759021,0.6006467596,37533,217.2034642,0.7548588192,0.9872112541,0.8617180872,0.8934026578,0.006561394209,0.002578486454,0.798168309,0.9983162125,SEKER
37068,704.024,245.3649806,192.5270994,1.274443865,0.6199314418,37452,217.2474245,0.8095217296,0.989746876,0.9397970763,0.8854051786,0.006619320724,0.002509351029,0.7839423303,0.9990904932,SEKER
37074,720.184,235.5307465,200.7524847,1.173239508,0.5229866319,37612,217.2650061,0.75484068,0.9856960545,0.8982399616,0.9224485948,0.006352989871,0.002837439564,0.85091141,0.9983228844,SEKER
37075,699.179,233.450954,202.3679044,1.153596736,0.4985619919,37441,217.2679362,0.7922008547,0.9902246201,0.9530468984,0.9306791535,0.006296721618,0.002914031222,0.8661636868,0.9992036018,SEKER
37083,704.984,237.1603388,199.6918027,1.187631818,0.5394591144,37498,217.2913759,0.7675414994,0.9889327431,0.9376185784,0.9162213928,0.006395392464,0.002780024831,0.8394616406,0.9969713548,SEKER
37090,693.447,242.4224979,194.9527248,1.243493766,0.5943780251,37376,217.3118835,0.7892328971,0.9923480308,0.9692596868,0.8964179701,0.006536060877,0.002603383018,0.8035651771,0.9992282884,SEKER
37092,706.388,238.3472402,198.4091776,1.201291408,0.5541189683,37492,217.3177425,0.7937853107,0.9893310573,0.9341217608,0.9117694934,0.00642583954,0.002739364782,0.8313236091,0.9986619085,SEKER
37094,691.978,240.5905134,196.4977874,1.22439299,0.5770182738,37364,217.3236013,0.7598738119,0.992773793,0.9734843123,0.9032924789,0.006485968443,0.002663594876,0.8159373024,0.9990279134,SEKER
37109,694.497,239.8597557,197.2022904,1.216313235,0.5692613305,37419,217.3675373,0.7874755963,0.9917154387,0.9668261028,0.9062276271,0.006463654524,0.002689100851,0.8212485122,0.9988954344,SEKER
37109,694.219,249.2224252,189.7102258,1.313700535,0.6485072364,37369,217.3675373,0.7690028183,0.9930423613,0.9676005889,0.8721828989,0.006715956378,0.002397275228,0.760703009,0.9993359502,SEKER
37114,702.71,238.4466035,198.3914395,1.201899659,0.5547513183,37525,217.3821806,0.7625328731,0.9890473018,0.9444856409,0.9116597907,0.006424707752,0.002737564381,0.8311235739,0.9989271402,SEKER
37117,699.991,249.5144267,189.7779774,1.314770186,0.6492334508,37429,217.3909662,0.7500505193,0.9916642176,0.9519142288,0.8712560995,0.006722375912,0.002389383626,0.7590871909,0.9980252074,SEKER
37135,696.823,242.7890097,195.1305704,1.244238712,0.595028909,37424,217.443672,0.7506114446,0.9922776828,0.961055212,0.8956075576,0.006538010225,0.002594754998,0.8021128973,0.9980199186,SEKER
37138,707.772,252.2560643,187.5939608,1.344691818,0.6685526416,37506,217.4524551,0.7503535782,0.9901882365,0.9316260435,0.8620306341,0.00679239766,0.002313628711,0.7430968141,0.9992362062,SEKER
37152,694.797,246.690685,192.2165854,1.283399581,0.626799537,37406,217.493438,0.7768484443,0.9932096455,0.9671107103,0.8816443068,0.006640037818,0.002474707903,0.7772966837,0.9975822378,SEKER
37164,710.014,251.9249487,188.1740507,1.338786872,0.6648859645,37548,217.5285601,0.7448591013,0.9897730904,0.926399882,0.8634657313,0.006778736107,0.002324389554,0.7455730691,0.9981634372,SEKER
37165,692.541,236.9842652,199.9171912,1.185412139,0.5369902339,37477,217.5314866,0.7503078756,0.9916748939,0.9737624463,0.9179153158,0.006376544201,0.002792386967,0.842568527,0.9987909598,SEKER
37170,693.745,232.9753925,203.2589797,1.146199754,0.4887064604,37485,217.546119,0.7926556202,0.9915966387,0.9705159852,0.9337729476,0.006267834073,0.002939425144,0.8719319176,0.9994081493,SEKER
37177,692.052,235.0857319,201.572877,1.166256767,0.5145771004,37506,217.5666026,0.7804227806,0.9912280702,0.9754538997,0.9254777003,0.006323418564,0.002861511711,0.8565089738,0.998909387,SEKER
37179,704.496,240.3835869,197.1792451,1.219112015,0.5719777005,37555,217.5724547,0.7716687422,0.9899880176,0.9413486524,0.905105284,0.0064655743,0.002676598749,0.8192155751,0.9987155506,SEKER
37187,706.995,246.0929557,192.8446857,1.276119976,0.6212336638,37563,217.5958615,0.7426112309,0.9899901499,0.9349068095,0.8842019102,0.006617714677,0.002495132406,0.7818130181,0.9976872098,SEKER
37189,700.253,243.3434012,194.9100617,1.248490709,0.5987083451,37534,217.6017128,0.7848264219,0.9908083338,0.9530471969,0.8942166164,0.006543424163,0.002580808491,0.799623357,0.998322332,SEKER
37190,738.964,243.8296133,194.384226,1.25436934,0.6036976514,37707,217.6046384,0.7856599628,0.986289018,0.8558338889,0.8924454887,0.00655632195,0.002565469339,0.7964589504,0.9990536883,SEKER
37191,698.872,234.8888511,201.7636663,1.164178147,0.512017418,37541,217.607564,0.787361067,0.99067686,0.9568688967,0.9264278105,0.006315744429,0.002869793484,0.858268488,0.9991774176,SEKER
37196,700.485,233.0992014,203.3456973,1.146319811,0.4888695473,37561,217.6221912,0.7741425241,0.9902824738,0.9525952757,0.9336033325,0.006266781411,0.002936796692,0.8716151824,0.9991497513,SEKER
37211,701.519,244.6968592,194.1285942,1.260488493,0.6087746179,37559,217.6660669,0.7926003238,0.9907345776,0.950172221,0.8895335544,0.006575928065,0.002539721855,0.7912699444,0.9973866601,SEKER
37212,698.087,241.8861037,196.0563656,1.23375797,0.585694708,37535,217.6689917,0.7767387493,0.9913946983,0.9595636225,0.8998821691,0.006500217772,0.002629361232,0.8097879182,0.9990822983,SEKER
37220,697.179,246.030186,192.8818788,1.275548473,0.6207905293,37513,217.6923881,0.7624549328,0.9921893744,0.962271534,0.8848198332,0.006610160828,0.002499258535,0.7829061372,0.9986347278,SEKER
37225,713.798,252.8133685,188.5272921,1.340990822,0.6662625384,37629,217.7070097,0.792898526,0.9892635999,0.9181083071,0.861137253,0.006791494116,0.002303746035,0.7415573685,0.9944216254,SEKER
37227,698.145,241.3239585,196.7439616,1.226588895,0.5790823145,37555,217.712858,0.7827211371,0.991266143,0.959790925,0.9021601475,0.006482498146,0.002648846049,0.8138929318,0.9983120317,SEKER
37240,695.977,244.7527839,194.0844937,1.261063051,0.609245374,37527,217.7508683,0.7899537567,0.9923521731,0.966117082,0.8896767785,0.006572308912,0.002539959264,0.7915247702,0.998162642,SEKER
37248,705.116,232.2710332,204.4789927,1.13591636,0.4743311374,37661,217.774256,0.781371932,0.9890337484,0.9414379124,0.9375868051,0.006235798788,0.00297247221,0.8790690171,0.9985488785,SEKER
37248,703.557,249.1520443,190.7067662,1.306466725,0.6435271992,37633,217.774256,0.7359810314,0.9897696171,0.9456147675,0.8740616864,0.006689004624,0.002408294502,0.7639838316,0.9981194544,SEKER
37256,693.806,245.9339799,193.0760709,1.273767271,0.6194035399,37502,217.7976411,0.7750686527,0.9934403498,0.9725904176,0.8855939354,0.006601191215,0.002504612888,0.7842766184,0.9989858877,SEKER
37264,693.036,239.7435958,198.1640344,1.209823955,0.5628390139,37541,217.8210238,0.7834990854,0.9926214006,0.9749621271,0.9085582579,0.00643365167,0.00270425989,0.825478108,0.9986831894,SEKER
37265,700.187,232.9372916,204.1582816,1.140964206,0.4814898177,37602,217.8239464,0.7789506689,0.9910377108,0.9551749036,0.9351183957,0.006250832996,0.002948384103,0.874446414,0.9977120581,SEKER
37268,714.729,250.0604704,189.9228983,1.31664203,0.650498099,37667,217.8327141,0.7512497984,0.9894071734,0.9167758049,0.8711201487,0.006709790447,0.002383422064,0.7588503135,0.9991342173,SEKER
37301,711.888,229.3815744,207.1091018,1.107539806,0.4298462801,37731,217.9291359,0.7819916143,0.9886035356,0.9249260141,0.9500725437,0.006149475199,0.003090614851,0.9026378383,0.9997073361,SEKER
37301,699.032,251.5874622,189.0989626,1.330453953,0.6595927759,37579,217.9291359,0.7377425288,0.9926022513,0.9592597556,0.8662162015,0.006744791351,0.002342359184,0.7503305078,0.99828019,SEKER
37308,698.873,240.097665,198.4496453,1.20986694,0.5628821385,37607,217.9495835,0.7995370966,0.9920493525,0.959876385,0.9077538653,0.006435554439,0.002695492691,0.82401708,0.9969510229,SEKER
37311,694.501,240.8765914,197.6153409,1.218916458,0.5717889273,37590,217.9583461,0.7480152366,0.9925778132,0.9720777492,0.9048548258,0.006455913575,0.002669642443,0.8187622557,0.9980027886,SEKER
37315,701.999,238.0546589,199.8358502,1.191251013,0.5434313064,37735,217.9700292,0.7753927354,0.9888697496,0.9515252624,0.9156301756,0.006379596917,0.002766007731,0.8383786184,0.9987193783,SEKER
37322,695.359,240.9624354,197.3288105,1.221121411,0.5739085586,37630,217.9904729,0.7727122153,0.9918150412,0.9699662258,0.9046657939,0.0064563109,0.002667576462,0.8184201987,0.9993904275,SEKER
37348,702.527,242.7609094,196.6162257,1.234694179,0.5865442849,37715,218.0663902,0.8150136388,0.9902691237,0.9509357486,0.8982763769,0.006499970799,0.002610544393,0.8069004494,0.9962752881,SEKER
37348,701.625,239.7906149,198.515935,1.207916206,0.5609170692,37690,218.0663902,0.7859427609,0.9909259751,0.9533823415,0.9094033569,0.006420440584,0.002708761736,0.8270144655,0.9989641752,SEKER
37350,699.848,238.1729909,199.9543307,1.191136946,0.5433071079,37637,218.0722289,0.7862826828,0.9923745251,0.9582813114,0.9156043598,0.006376786905,0.002764477598,0.8383313437,0.9985674366,SEKER
37352,703.246,241.941291,196.9313108,1.228556749,0.5809164193,37811,218.0780674,0.8027509134,0.9878606755,0.9490939035,0.9013677099,0.006477331629,0.002637447842,0.8124637484,0.9981578214,SEKER
37353,701.883,237.3226512,200.8958975,1.181321541,0.5323734902,37752,218.0809866,0.7764405089,0.9894310235,0.952809118,0.9189219212,0.006353509791,0.002794524451,0.8444174973,0.9975285791,SEKER
37362,721.309,234.3934654,203.5114997,1.151745556,0.4961316153,37914,218.1072577,0.7615728001,0.9854407343,0.902396242,0.9305176549,0.006273579181,0.002901306537,0.8658631061,0.9972539845,SEKER
37362,714.562,263.8858174,180.4129872,1.462676393,0.7297835876,37693,218.1072577,0.7398415842,0.9912185286,0.9195178117,0.8265213337,0.007062946774,0.002033208738,0.6831375151,0.9992091166,SEKER
37365,700.139,247.5682939,192.3189911,1.287279496,0.629707813,37673,218.1160141,0.7548484848,0.9918243835,0.9578694247,0.8810337164,0.006625673596,0.002462520844,0.7762204095,0.9992126177,SEKER
37365,702.379,247.3540221,192.7094909,1.283559108,0.6269199014,37705,218.1160141,0.7845175107,0.9909826283,0.9517695666,0.8817969167,0.006619939038,0.002468925905,0.7775658023,0.9980516675,SEKER
37366,700.27,238.9641177,199.2270846,1.199455978,0.5522005726,37744,218.1189328,0.7620737478,0.9899851632,0.9575367055,0.9127685565,0.006395228756,0.00273828426,0.8331464378,0.9993224756,SEKER
37388,707.703,232.9705016,204.6242163,1.138528498,0.478060848,37784,218.1831343,0.8069933089,0.9895193733,0.9380803196,0.9365268685,0.006231157098,0.002956850929,0.8770825755,0.998583507,SEKER
37393,699.759,237.2305761,200.9293747,1.180666473,0.5316259544,37751,218.1977229,0.7638707305,0.9905168075,0.9596286109,0.9197706573,0.00634425096,0.002800775629,0.8459780619,0.9988179345,SEKER
37393,696.723,244.0433475,195.2365176,1.249988222,0.5999899495,37667,218.1977229,0.7822803347,0.9927257281,0.9680100772,0.8940941237,0.006526444723,0.002572701436,0.799404302,0.9992459624,SEKER
37394,704.489,240.0719714,198.6176511,1.208714181,0.5617228895,37814,218.2006405,0.7587452317,0.9888930026,0.946811131,0.9088967749,0.006420066626,0.002702573708,0.8260933474,0.9985107437,SEKER
37410,697.345,241.4948759,197.4339125,1.223168162,0.5758589321,37739,218.247317,0.7530193237,0.9912822279,0.9667233077,0.9037347735,0.006455356213,0.00265621942,0.8167365408,0.9990061338,SEKER
37420,704.994,238.9729806,199.7897404,1.196122384,0.5486763406,37757,218.2764847,0.7558985133,0.9910745027,0.9461125546,0.9133939919,0.006386236787,0.002741936433,0.8342885844,0.9979112506,SEKER
37424,695.317,238.5826817,199.8395309,1.193871306,0.5462668264,37686,218.2881507,0.7813432992,0.9930478162,0.9727346205,0.9149371157,0.006375125099,0.002755709649,0.8371099257,0.9994015202,SEKER
37429,710.889,252.6125794,188.783812,1.338105088,0.6644581681,37813,218.3027323,0.7708419145,0.9898447624,0.9307102562,0.8641799741,0.006749113771,0.002321898891,0.7468070276,0.9993062833,SEKER
37430,699.619,245.261315,194.8503787,1.258716132,0.6073160844,37742,218.3056485,0.7368980588,0.9917333475,0.9609626328,0.8900940962,0.006552533128,0.002537071285,0.7922675,0.9972398831,SEKER
37438,698.989,238.7938728,199.7549906,1.195433826,0.547941889,37738,218.3289767,0.7762227613,0.9920504531,0.9629014072,0.9142989063,0.006378382199,0.002749432759,0.8359424901,0.9993139296,SEKER
37438,711.096,248.509143,192.0870765,1.293731715,0.6344574561,37803,218.3289767,0.7918358714,0.9903446816,0.9303921396,0.8785551071,0.006637885116,0.002439414074,0.7718590763,0.9985785665,SEKER
37445,703.374,241.2379712,197.8564002,1.219257861,0.5721183869,37798,218.3493869,0.7504609588,0.9906608815,0.9511107219,0.9051203082,0.00644246151,0.002667207677,0.8192427724,0.9988681901,SEKER
37446,698.296,241.4330542,197.6945307,1.221242962,0.5740248458,37754,218.3523025,0.7497297081,0.991841924,0.9650197205,0.9044010281,0.006447499178,0.002660818477,0.8179412197,0.9989049579,SEKER
37453,706.241,236.5225703,201.9797095,1.17102144,0.5203463222,37925,218.3727104,0.7541125541,0.9875543837,0.9436058437,0.9232637299,0.006315183571,0.002830537032,0.8524159149,0.9981973124,SEKER
37454,698.809,245.9677421,193.9975663,1.267890865,0.6147636142,37765,218.3756257,0.7531621388,0.9917648616,0.9638092518,0.8878222156,0.006567195548,0.002516887147,0.7882282865,0.9993874438,SEKER
37459,699.387,244.5904793,195.1576945,1.253296622,0.6027955152,37773,218.3902015,0.7540056361,0.991687184,0.9623453061,0.89288104,0.006529551757,0.002559985676,0.7972365515,0.9991738767,SEKER
37475,713.238,241.1956261,198.3011325,1.216309877,0.5692580528,37837,218.4368374,0.7774896266,0.9904326453,0.9257262067,0.9056417851,0.006436174147,0.00267075074,0.8201870428,0.9976016014,SEKER
37479,703.264,229.0163681,208.466788,1.098574839,0.4140145658,37879,218.4484948,0.7814637198,0.9894400591,0.9522721555,0.9538553802,0.006110525043,0.003120243058,0.9098400862,0.9995274261,SEKER
37482,705.803,244.497488,195.3803884,1.251392169,0.6011848326,37878,218.4572375,0.7776348548,0.9895453825,0.9455088983,0.8934948137,0.006523064085,0.00256448139,0.7983329821,0.999027642,SEKER
37482,693.294,239.2847356,199.5904668,1.198878581,0.5515938678,37731,218.4572375,0.7615197074,0.993400652,0.9799360548,0.9129593534,0.006383990599,0.002735758587,0.8334947809,0.99925904,SEKER
37483,699.808,244.4693942,195.4526463,1.250785798,0.6006695425,37793,218.4601516,0.7747622985,0.9917974228,0.9618036063,0.8936094123,0.006522140548,0.002565434047,0.7985377817,0.9987997167,SEKER
37492,701.925,242.9843493,196.9110602,1.233980199,0.5858966593,37814,218.4863772,0.7714403292,0.9914846353,0.9562403183,0.8991788065,0.006480965253,0.002613386866,0.8085225261,0.9977007876,SEKER
37492,701.454,246.6305158,193.8404208,1.27233791,0.618284045,37828,218.4863772,0.7514029181,0.9911176906,0.9575249083,0.8858854162,0.006578217109,0.00249918367,0.7847929706,0.9985218478,SEKER
37493,695.177,242.8672064,196.6838318,1.234810224,0.5866493713,37758,218.4892909,0.7817719302,0.9929816198,0.9749206422,0.8996245073,0.006477668003,0.002617240063,0.8093242541,0.9993618636,SEKER
37506,700.778,247.5799407,193.2182459,1.281348662,0.6252460248,37812,218.5271662,0.7429726036,0.991907331,0.9597313795,0.8826529546,0.006601075581,0.002471464549,0.7790762382,0.9982682951,SEKER
37512,712.467,250.5396277,190.9180435,1.312288892,0.6475448623,37891,218.5446449,0.7909919028,0.9899976248,0.9286468217,0.8722957198,0.006678919484,0.002385288623,0.7608998228,0.9985203852,SEKER
37512,704.306,243.2472557,196.6784547,1.236776322,0.5884224732,37910,218.5446449,0.7757305044,0.9895014508,0.9502925125,0.8984464972,0.006484518441,0.002606311808,0.8072061083,0.9983334014,SEKER
37513,706.094,232.9818929,205.4078221,1.134240608,0.471909209,37951,218.5475578,0.7541514213,0.9884588021,0.9455110721,0.9380452495,0.006210697436,0.002966301482,0.87992889,0.9980510789,SEKER
37516,708.078,244.5970352,195.6331116,1.250284439,0.6002425897,37869,218.5562965,0.7790190623,0.9906783913,0.940295135,0.8935361638,0.006519805822,0.002563674958,0.7984068761,0.9982356934,SEKER
37533,703.354,237.3881463,201.4126248,1.17861602,0.5292711369,37918,218.6058092,0.7740678106,0.9898465109,0.9534001579,0.9208792125,0.006324784758,0.002805667434,0.848018524,0.999488218,SEKER
37539,701.891,239.5729012,199.7187845,1.199551168,0.5523004459,37844,218.6232816,0.7850555242,0.9919405982,0.9575318219,0.9125543021,0.006381973446,0.002730043851,0.8327553542,0.9989326578,SEKER
37540,711.089,235.930872,202.9740175,1.162369819,0.5097688738,38001,218.6261936,0.766748366,0.9878687403,0.9329453648,0.9266536069,0.006284786149,0.002858511538,0.8586869072,0.9981117452,SEKER
37548,703.892,246.0599293,194.4318532,1.265533014,0.6128736945,37881,218.6494876,0.782739212,0.9912093134,0.9523237484,0.8886025784,0.006553210005,0.002520368974,0.7896145424,0.9992832719,SEKER
37553,702.511,241.5599608,198.0492209,1.219696598,0.5725410912,37880,218.6640451,0.7782037467,0.9913674762,0.9561989083,0.9052164289,0.006432507678,0.002664218169,0.8194167831,0.9994398623,SEKER
37557,697.113,244.9331917,195.328494,1.253955256,0.6033498484,37810,218.6756904,0.765095339,0.9933086485,0.971168069,0.8927972928,0.006521638886,0.002555924194,0.797087006,0.9995114407,SEKER
37564,736.706,236.4602056,202.526017,1.167554712,0.5161621048,38184,218.6960682,0.7662994696,0.9837628326,0.8697476862,0.9248747276,0.006294862251,0.002841172768,0.8553932618,0.9987184338,SEKER
37574,712.47,253.4993159,188.9044447,1.341944686,0.6668553372,38001,218.7251761,0.7481134893,0.9887634536,0.9301738599,0.862823536,0.006746668331,0.002306519105,0.7444644543,0.9990301188,SEKER
37577,704.505,246.6819275,194.2830571,1.269703757,0.616205658,37883,218.7339077,0.7554380604,0.9919224982,0.9514014508,0.8867042262,0.006564705207,0.002503283893,0.7862443848,0.9982974492,SEKER
37580,703.04,243.4936116,196.7097492,1.237831946,0.5893688015,37934,218.7426389,0.7988945578,0.9906680023,0.95544693,0.8983506281,0.006479340384,0.002603119237,0.807033851,0.9989722823,SEKER
37580,698.245,242.6865801,197.398589,1.229424087,0.5817201845,37888,218.7426389,0.786324071,0.991870777,0.9686145106,0.901338009,0.006457865358,0.002629174978,0.8124102064,0.9987966765,SEKER
37606,700.716,229.643827,209.019182,1.098673456,0.4141941608,37942,218.8182952,0.7857336871,0.9911443783,0.9624605499,0.9528594698,0.006106574136,0.003105223146,0.9079411693,0.9975308621,SEKER
37606,696.136,238.3559836,201.098675,1.185268792,0.5368299254,37883,218.8182952,0.7806123508,0.9926880131,0.9751666017,0.918031475,0.006338243461,0.00277701973,0.8427817891,0.9989229534,SEKER
37631,744.128,248.899729,192.992721,1.289684542,0.6314907486,38388,218.891017,0.7503539311,0.9802802959,0.8540048369,0.879434533,0.006614220431,0.002440464462,0.7734050978,0.9974485997,SEKER
37637,703.354,250.5441029,191.5283756,1.308130465,0.6446833234,37959,218.9084666,0.7863321076,0.9915171633,0.9560419296,0.8737322654,0.006656856362,0.0023931088,0.7634080715,0.9986373553,SEKER
37642,699.339,240.4396377,199.7670381,1.203600154,0.5565103081,37928,218.9230069,0.746894718,0.9924593968,0.9671794448,0.9105112991,0.006387536202,0.002708036388,0.8290308258,0.9978216293,SEKER
37644,695.582,238.9158223,200.7943345,1.189853404,0.5419051243,37973,218.9288227,0.7791530405,0.9913359492,0.9777075274,0.916342922,0.006346717201,0.002760330147,0.8396843507,0.9991012827,SEKER
37646,703.337,249.2379262,192.5507286,1.294401366,0.6349443224,37941,218.9346384,0.8035775273,0.99222477,0.9563167721,0.8784162257,0.006620568618,0.002431512188,0.7716150655,0.9987795949,SEKER
37652,693.787,231.7787323,206.9460336,1.119996012,0.4503337044,37917,218.9520846,0.7832743915,0.9930110505,0.9829820747,0.9446599452,0.006155814627,0.003023899132,0.892382412,0.9994647426,SEKER
37657,704.416,252.0951069,190.5731441,1.322825985,0.6546208937,37993,218.966622,0.7474593092,0.9911562656,0.9536678864,0.8685873543,0.00669450851,0.00235045786,0.754443992,0.9979981166,SEKER
37663,712.345,233.5697952,205.8281601,1.134780562,0.4726921212,38084,218.9840656,0.7539989189,0.9889454889,0.9327043745,0.9375530145,0.006201571706,0.002955730755,0.8790056551,0.9974785314,SEKER
37669,698.99,243.2854619,197.6686076,1.2307744,0.5829659467,37937,219.0015078,0.7549502966,0.9929356565,0.9688399307,0.9001832912,0.006458505984,0.002615987226,0.8103299577,0.9973333672,SEKER
37679,707.574,242.4523172,198.1308566,1.223697921,0.57636108,38045,219.030575,0.7784917355,0.9903798134,0.9457263718,0.9033965011,0.006434680251,0.002643749792,0.8161252383,0.998690757,SEKER
37681,703.836,248.2210556,193.6317498,1.28192332,0.6256824535,38044,219.036388,0.7544347896,0.9904584166,0.9558490897,0.88242469,0.006587432807,0.002463806322,0.7786733336,0.9981995051,SEKER
37682,715.569,246.5710052,194.7807585,1.265889953,0.6131608499,38157,219.0392945,0.7744096673,0.9875514322,0.9247849934,0.8883416534,0.00654346917,0.002513668067,0.7891508931,0.998978187,SEKER
37688,710.5,238.5816472,201.47174,1.184194107,0.5356246868,38083,219.0567323,0.7776493892,0.989627918,0.9381770194,0.9181625446,0.00633044065,0.002775185343,0.8430224583,0.9983022268,SEKER
37690,702.993,247.2788263,194.4102346,1.271943459,0.6179740834,37977,219.0625446,0.77936311,0.9924427943,0.9583717429,0.8858928515,0.006560860343,0.002492673205,0.7848061444,0.9982290422,SEKER
37693,709.359,252.2616301,190.4736717,1.324391072,0.6556511105,38032,219.0712627,0.7750020561,0.9910864535,0.9413224187,0.8684287921,0.006692532569,0.002348048758,0.7541685669,0.9988141164,SEKER
37693,701.429,246.6742856,194.8832128,1.265754407,0.6130518486,37995,219.0712627,0.7699677248,0.9920515857,0.9627269594,0.8880993097,0.00654429962,0.002511244897,0.7887203839,0.9983263021,SEKER
37706,717.777,250.6271347,191.9684373,1.305564281,0.6428973723,38097,219.1090374,0.7673178673,0.9897367247,0.9196895489,0.874243077,0.006646876749,0.002395114037,0.7643009577,0.99784403,SEKER
37720,706.226,238.2536324,201.9647666,1.179679191,0.5304949594,38103,219.1497105,0.7554273812,0.989948298,0.9503731182,0.9198168706,0.006316374135,0.002789029401,0.8460630755,0.9980830041,SEKER
37722,699.287,237.2051864,202.8017111,1.169640952,0.5186886201,38031,219.1555204,0.798602731,0.9918750493,0.9693791301,0.9239069502,0.006288245227,0.002826325449,0.8536040525,0.9984102567,SEKER
37733,715.114,251.9515971,190.7969684,1.320522015,0.6530946599,38142,219.1874717,0.778610045,0.9892769126,0.9272154055,0.8699586515,0.006677221454,0.002359228405,0.7568280553,0.9994081086,SEKER
37735,722.21,251.7711979,191.2624919,1.316364727,0.6503112437,38145,219.1932805,0.7912560285,0.9892515402,0.9091325835,0.8706050667,0.006672086866,0.002364428665,0.7579531821,0.9977428335,SEKER
37761,698.336,236.5589109,203.4651127,1.162650971,0.51011981,38115,219.2687813,0.7814938223,0.990712318,0.9730260983,0.9269098358,0.00626463576,0.002852499327,0.8591618438,0.9989053523,SEKER
37765,704.943,237.2047302,202.9953077,1.168523218,0.5173382194,38130,219.2803945,0.7839128179,0.9904274849,0.9549735614,0.9244351675,0.006281073221,0.002829563557,0.854580379,0.9985970145,SEKER
37771,712.802,242.6482986,198.5437169,1.222140405,0.5748816221,38155,219.2978131,0.7485928334,0.9899357882,0.9341799199,0.9037681878,0.006424195775,0.002643788636,0.8167969373,0.9982405398,SEKER
37776,700.671,246.1757026,196.0336313,1.255783005,0.6048809424,38029,219.3123276,0.7355140187,0.9933471824,0.9669355953,0.8908772281,0.006516722328,0.002532097423,0.7936622356,0.9966675474,SEKER
37777,716.007,250.1746618,192.7040335,1.298232618,0.6377082653,38174,219.3152304,0.7705188872,0.9896002515,0.9259825314,0.8766484534,0.006622406804,0.002412667655,0.7685125109,0.9977080089,SEKER
37784,702.271,242.22684,198.8715078,1.218006755,0.5709087654,38106,219.3355488,0.8017995077,0.9915498872,0.9627384721,0.9054964711,0.006410831039,0.002658527408,0.8199238591,0.9986727993,SEKER
37791,713.544,245.0519162,196.5277781,1.246907275,0.5973451742,38169,219.3558653,0.7640101892,0.9900966753,0.9327316867,0.8951403797,0.00648439883,0.002568112683,0.8012762993,0.9991172468,SEKER
37810,713.014,243.7454539,197.7501503,1.232593015,0.5846331167,38222,219.4110006,0.7815212898,0.9892208676,0.9345884871,0.9001644834,0.006446586986,0.002610941276,0.8102960971,0.9987653091,SEKER
37810,712.632,241.1020938,200.0346228,1.205301815,0.5582575444,38253,219.4110006,0.7976793249,0.988419209,0.9355907113,0.910033576,0.006376675319,0.002697762612,0.8281611094,0.9981840879,SEKER
37822,699.758,235.2317816,204.8814704,1.14813595,0.4913237965,38130,219.4458158,0.7859280193,0.9919223708,0.9706409504,0.9328918666,0.006219443222,0.002905738295,0.8702872348,0.9992080607,SEKER
